,index,block,rank,F_tr,F_rt,log_loss,mse,nmse,dataset,subject,session
168,8,9,"(2, 2, 2)",0.0006296384026768731,0.5962953848585745,1.3386792367211622e-08,1.8661631750832046e-06,1.8661631750832046e-06,BNCI2014-001,9,0train
169,9,10,"(1, 1, 1)",0.0006296384055415827,0.5965996552032881,1.4666130359123564e-08,1.863393860313983e-06,1.863393860313983e-06,BNCI2014-001,9,0train
170,0,1,"(22, 4, 16)",0.0011129461699609764,0.5676350962563631,2.9156963346814897e-05,1.5854406358264492e-06,1.5854406358264492e-06,BNCI2014-001,9,1test
171,1,2,"(4, 4, 4)",0.0011129463532222625,0.5887750128915908,1.8014734035513793e-05,1.4147333976255674e-06,1.4147333976255674e-06,BNCI2014-001,9,1test
172,2,3,"(1, 1, 1)",0.0011129463623174695,0.5891048451677775,1.0719760090752192e-05,1.4027147621299017e-06,1.4027147621299017e-06,BNCI2014-001,9,1test
173,3,4,"(1, 1, 1)",0.0011129463670961804,0.589434656079018,1.0926715458461695e-05,1.3963024041135809e-06,1.3963024041135809e-06,BNCI2014-001,9,1test
174,4,5,"(2, 2, 2)",0.0011129463693211239,0.5920724163779386,0.00022564554166504914,1.3929686844736754e-06,1.3929686844736754e-06,BNCI2014-001,9,1test
175,5,6,"(2, 2, 2)",0.0011129463735852854,0.5947092372978668,7.370534058823635e-05,1.3786502550858022e-06,1.3786502550858022e-06,BNCI2014-001,9,1test
176,6,7,"(1, 1, 1)",0.001112946375576575,0.595038779238574,7.947946524030285e-06,1.3768836626817268e-06,1.3768836626817268e-06,BNCI2014-001,9,1test
177,7,8,"(1, 1, 1)",0.0011129463771200657,0.5953683080275202,9.727159589627297e-06,1.3753318559148716e-06,1.3753318559148716e-06,BNCI2014-001,9,1test
178,8,9,"(16, 4, 16)",0.0011129457247247285,0.9276558754027376,9.301386822013445e-13,6.330075821370128e-07,6.330075821370128e-07,BNCI2014-001,9,1test
179,9,10,"(2, 2, 2)",0.0011129457247261278,0.9302248831387478,1.241523088168607e-12,6.293210197124208e-07,6.293210197124208e-07,BNCI2014-001,9,1test
